id,beneficiary-name,date,direction,amount,description,currency,mcc,kind,label
77227016,Private consulting co,6/27/2021,c,621.40,Cryptocurrency sales,USD,,dep,59
50301963,Wolt,6/28/2021,d,19.30,Food delivery,USD,5811.0,pmt,39
17574037,Glovo,6/28/2021,d,29.70,Food delivery,USD,5811.0,pmt,39
70740505,Wolt,6/28/2021,d,41.00,Food delivery,USD,5811.0,pmt,39
89338217,Wolt,6/28/2021,d,50.30,Food delivery,USD,5811.0,pmt,39
11544899,Swimming pool Activa,6/28/2021,d,15.80,Table tennis 2 hrs,USD,5655.0,pmt,50
26443996,Pet salon Rex,6/28/2021,d,10.30,Grooming,USD,,pmt,85
41275648,National Geographic,7/1/2021,d,4.40,New York Times,USD,5192.0,pmt,23
83389417,Wolt,7/1/2021,d,35.70,Food delivery,USD,5811.0,pmt,39
71492996,Glovo,7/1/2021,d,39.00,Food delivery,USD,5811.0,pmt,39
67551085,Glovo,7/1/2021,d,24.00,Food delivery,USD,5811.0,pmt,39
41156182,Serenity Wellnes,7/1/2021,d,24.30,Spa treatment,USD,8050.0,pmt,82
68462287,Pet shop,7/1/2021,d,25.40,Shopping,USD,5995.0,pmt,84
54958642,Lidl,7/2/2021,d,30.70,Supermaket shopping,USD,5499.0,pmt,38
75032417,Glovo,7/2/2021,d,44.60,Food delivery,USD,5811.0,pmt,39
55133330,Glovo,7/2/2021,d,30.10,Food delivery,USD,5811.0,pmt,39
30770768,Glovo,7/3/2021,d,17.80,Food delivery,USD,5811.0,pmt,39
54301158,Connexus,7/3/2021,d,400.50,Mortgage pay,USD,,pmt,58
66918473,Josh,7/3/2021,d,48.70,Allowance,USD,,pmt,67
69103489,Hertz,7/3/2021,d,14.90,Taxi,USD,7519.0,pmt,105
52598314,A1 Telecom,7/4/2021,d,15.20,Mobile phone bill,USD,,pmt,11
89808516,Delhaize,7/4/2021,d,39.40,Supermaket shopping,USD,5499.0,pmt,38
44612571,Glovo,7/4/2021,d,46.60,Food delivery,USD,5811.0,pmt,39
55263919,Glovo,7/4/2021,d,29.50,Food delivery,USD,5811.0,pmt,39
62185692,Wolt,7/4/2021,d,46.30,Food delivery,USD,5811.0,pmt,39
39038619,,7/5/2021,d,242.50,ATM withdrawal,USD,,wdw,0
39961719,Chevron,7/5/2021,d,95.60,Gasoline purchases,USD,5983.0,pmt,4
52635945,Glovo,7/5/2021,d,23.40,Food delivery,USD,5811.0,pmt,39
15879337,Glovo,7/5/2021,d,43.40,Food delivery,USD,5811.0,pmt,39
47708919,Chase,7/5/2021,d,400.80,Rent pay,USD,,pmt,58
60451717,Asseco,7/5/2021,c,"2,432.00",Salary,USD,,sal,62
26608760,"Auto registration agency ""Sport""",7/6/2021,d,284.00,Yearly car registration ,USD,7542.0,pmt,1
69854485,Glovo,7/6/2021,d,22.60,Food delivery,USD,5811.0,pmt,39
68794249,Book depository,7/7/2021,d,14.00,Amazon Kindle subscription,USD,,pmt,20
31488575,Wolt,7/8/2021,d,16.70,Food delivery,USD,5811.0,pmt,39
41464495,Wolt,7/8/2021,d,29.40,Food delivery,USD,5811.0,pmt,39
88164688,UniCredit Leasing,7/9/2021,d,450.20,Financial leasing,USD,7394.0,pmt,3
60572795,Netflix,7/9/2021,d,8.70,Hulu subscription,USD,,pmt,21
12781189,Wolt,7/9/2021,d,41.60,Food delivery,USD,5811.0,pmt,39
58228826,Pet hotel Happy Dog,7/9/2021,d,100.10,Monthly stay,USD,5995.0,pmt,83
77558452,Chevron,7/10/2021,d,74.40,Gasoline purchases,USD,5983.0,pmt,4
67157207,Delhaize,7/10/2021,d,34.90,Supermaket shopping,USD,5499.0,pmt,38
18928786,Wolt,7/10/2021,d,21.20,Food delivery,USD,5811.0,pmt,39
58856951,Red Cross,7/10/2021,d,33.70,Charity,USD,,pmt,41
56524968,Gift Voucher,7/10/2021,d,57.30,Other gifts,USD,5947.0,pmt,42
82346258,Bank of America,7/11/2021,d,4.90,ATM withdrawal fee,USD,,fee,25
24353202,Swimming school,7/11/2021,d,30.30,Club membership,USD,,pmt,71
51711818,Dental Plus,7/12/2021,d,15.30,Doctor's appointment,USD,8011.0,pmt,44
70572176,Home cleaning service,7/12/2021,d,45.60,Cleaning,USD,,pmt,55
11100097,Lidl,7/12/2021,d,73.30,Supermaket shopping,USD,5200.0,pmt,56
10047525,Tele9,7/13/2021,d,18.10,Television bill,USD,,pmt,12
15073047,Medigroup,7/13/2021,d,57.40,Specialist,USD,8011.0,pmt,45
88422634,Generali,7/13/2021,d,45.60,Extended health insurance,USD,,pmt,48
76063629,Glovo,7/14/2021,d,17.80,Food delivery,USD,5811.0,pmt,39
12787396,Visa,7/14/2021,d,54.40,Pay with Mastercard,USD,,pmt,100
56146772,City parkings,7/15/2021,d,2.40,Parking fee,USD,7523.0,pmt,5
44881457,Hulu,7/15/2021,d,8.70,Netflix subscription,USD,,pmt,21
63503062,Wolt,7/15/2021,d,32.70,Food delivery,USD,5811.0,pmt,39
27315864,Hertz,7/16/2021,d,10.60,Car rent,USD,7519.0,pmt,105
39591523,City parkings,7/17/2021,d,1.60,Parking fee,USD,7523.0,pmt,5
66371293,Bank of America,7/17/2021,d,2.70,ATM withdrawal fee,USD,,fee,25
11316805,Glovo,7/17/2021,d,46.90,Food delivery,USD,5811.0,pmt,39
39751149,Wolt,7/17/2021,d,24.20,Food delivery,USD,5811.0,pmt,39
49173606,Gift shop,7/17/2021,d,128.10,Birthday gifts,USD,5947.0,pmt,42
38751212,Lidl,7/18/2021,d,85.60,Supermaket shopping,USD,5200.0,pmt,56
64596902,Fit and Fun,7/19/2021,d,26.20,Personal trainer,USD,,pmt,47
80305142,Table tenis club PingPong,7/19/2021,d,10.30,Table tennis 2 hrs,USD,5655.0,pmt,50
58308855,Serenity Wellnes,7/19/2021,d,22.20,Massage,USD,8050.0,pmt,82
20563202,Shell,7/20/2021,d,72.90,Gasoline purchases,USD,5983.0,pmt,4
28199360,Shell,7/20/2021,d,54.30,Gasoline purchases,USD,5983.0,pmt,4
89036399,Music school,7/20/2021,d,182.90,Tuition,USD,8299.0,pmt,17
68133666,Swimming pool Activa,7/20/2021,d,12.00,Table tennis 2 hrs,USD,5655.0,pmt,50
74478939,Pet store,7/20/2021,d,24.80,Shopping,USD,5995.0,pmt,84
17563885,Orange,7/21/2021,d,34.70,Internet bill,USD,,pmt,10
29290813,Book depository,7/21/2021,d,19.70,Amazon Kindle subscription,USD,,pmt,20
15739146,Wolt,7/21/2021,d,50.70,Food delivery,USD,5811.0,pmt,39
19776028,Wolt,7/21/2021,d,34.60,Food delivery,USD,5811.0,pmt,39
41859698,Wolt,7/21/2021,d,31.30,Food delivery,USD,5811.0,pmt,39
23988646,Coinbase,7/21/2021,c,515.10,Cryptocurrency sales,USD,,dep,59
32085157,Blue moon spa,7/21/2021,d,20.30,Spa treatment,USD,8050.0,pmt,82
13787142,T-Mobile,7/22/2021,d,13.60,Mobile phone bill,USD,,pmt,11
16431877,New York Times,7/22/2021,d,4.90,New York Times,USD,5192.0,pmt,23
65818094,Home cleaning service,7/22/2021,d,50.90,Cleaning,USD,,pmt,55
40800049,Hertz,7/22/2021,d,10.10,Taxi,USD,7519.0,pmt,105
25378012,Heating,7/23/2021,d,67.00,Utilities payment,USD,,pmt,13
47761879,Apple,7/23/2021,d,15.60,Spotify premium subscription,USD,5733.0,pmt,22
60344073,MetLife,7/23/2021,d,200.30,Life insurance premium,USD,6300.0,pmt,33
29842914,Glovo,7/23/2021,d,31.90,Food delivery,USD,5811.0,pmt,39
44051113,Residential Property,7/23/2021,d,180.00,Tax pay,USD,9311.0,pmt,96
24004997,Volvo service,7/24/2021,d,299.80,Regular service,USD,7538.0,pmt,7
64169459,T-Mobile,7/24/2021,d,16.00,Mobile phone bill,USD,,pmt,11
75444294,Wolt,7/24/2021,d,20.70,Food delivery,USD,5811.0,pmt,39
54945283,Adobe,7/24/2021,d,11.10,Games,USD,5045.0,pmt,90
60444928,National Geographic,7/25/2021,d,5.90,New York Times,USD,5192.0,pmt,23
60671038,Claire Stevens,7/25/2021,c,300.60,Monthly rent,USD,,dep,64
84550717,New York Times,7/26/2021,d,3.90,New York Times,USD,5192.0,pmt,23
15668675,Wolt,7/26/2021,d,48.10,Food delivery,USD,5811.0,pmt,39
29414113,Lidl,7/26/2021,d,88.50,Supermaket shopping,USD,5200.0,pmt,56
59419204,Music school,7/27/2021,d,152.60,Tuition,USD,8299.0,pmt,17
23828515,Netflix,7/27/2021,d,8.20,Hulu subscription,USD,,pmt,21
27120629,Protetcta,7/27/2021,d,26.20,Doctor's appointment,USD,8011.0,pmt,44
42703423,Medilife,7/27/2021,d,51.50,Specialist,USD,8011.0,pmt,45
25199888,Generali,7/27/2021,d,45.50,Extended health insurance,USD,,pmt,48
86549441,Lidl,7/27/2021,d,89.80,Supermaket shopping,USD,5200.0,pmt,56
13043638,Glovo,7/28/2021,d,42.20,Food delivery,USD,5811.0,pmt,39
28591000,Glovo,8/1/2021,d,43.40,Food delivery,USD,5811.0,pmt,39
86382560,City parkings,8/2/2021,d,2.20,Parking fee,USD,7523.0,pmt,5
26151806,T-Mobile,8/2/2021,d,15.80,Mobile phone bill,USD,,pmt,11
31456783,Delhaize,8/2/2021,d,35.00,Supermaket shopping,USD,5499.0,pmt,38
77995010,Wolt,8/2/2021,d,22.10,Food delivery,USD,5811.0,pmt,39
84165596,,8/3/2021,d,132.10,ATM withdrawal,USD,,wdw,0
13662479,Wolt,8/3/2021,d,38.60,Food delivery,USD,5811.0,pmt,39
64855695,City parkings,8/4/2021,d,1.30,Parking fee,USD,7523.0,pmt,5
71784584,Lidl,8/4/2021,d,34.40,Supermaket shopping,USD,5499.0,pmt,38
87993781,Glovo,8/4/2021,d,44.80,Food delivery,USD,5811.0,pmt,39
30512270,Wolt,8/4/2021,d,36.20,Food delivery,USD,5811.0,pmt,39
54087134,Earnest,8/4/2021,d,6.20,Charge pay,USD,,fee,74
87652164,City parkings,8/5/2021,d,2.50,Parking fee,USD,7523.0,pmt,5
84748806,Wolt,8/5/2021,d,41.30,Food delivery,USD,5811.0,pmt,39
78660436,Generali,8/5/2021,d,45.00,Extended health insurance,USD,,pmt,48
84566914,Table tenis club PingPong,8/5/2021,d,13.50,Daily pool ticket,USD,5655.0,pmt,50
26246109,Hulu,8/6/2021,d,8.30,Netflix subscription,USD,,pmt,21
28237996,Delhaize,8/6/2021,d,34.80,Supermaket shopping,USD,5499.0,pmt,38
44640927,Glovo,8/6/2021,d,24.80,Food delivery,USD,5811.0,pmt,39
81508787,Generali,8/6/2021,d,45.60,Extended health insurance,USD,,pmt,48
43960417,Lidl,8/6/2021,d,74.40,Supermaket shopping,USD,5200.0,pmt,56
69495844,Gerber Products Company,8/6/2021,d,67.30,Baby nursery,USD,,pmt,68
55820285,Hulu,8/7/2021,d,8.50,Netflix subscription,USD,,pmt,21
28632888,Delhaize,8/7/2021,d,33.10,Supermaket shopping,USD,5499.0,pmt,38
69172653,Glovo,8/7/2021,d,36.30,Food delivery,USD,5811.0,pmt,39
39418979,A1 Telecom,8/8/2021,d,26.70,Internet bill,USD,,pmt,10
18617893,Hulu,8/8/2021,d,5.40,Hulu subscription,USD,,pmt,21
55684785,Bank of America,8/8/2021,d,12.60,Late fee,USD,,fee,28
80429865,Delhaize,8/8/2021,d,39.90,Supermaket shopping,USD,5499.0,pmt,38
42857192,Wolt,8/8/2021,d,30.40,Food delivery,USD,5811.0,pmt,39
10448202,Fit and Fun,8/8/2021,d,20.50,Gym membership,USD,,pmt,47
25511607,Pet salon Rex,8/8/2021,d,10.00,Grooming,USD,,pmt,85
41276012,City parkings,8/9/2021,d,2.10,Parking fee,USD,7523.0,pmt,5
64474596,Comcast,8/9/2021,d,15.70,Television bill,USD,,pmt,12
28533093,Delhaize,8/9/2021,d,30.60,Supermaket shopping,USD,5499.0,pmt,38
66758659,Delhaize,8/9/2021,d,86.20,Supermaket shopping,USD,5200.0,pmt,56
85635367,Lending Club,8/9/2021,d,35.40,Loan Payment,USD,,pmt,77
50825185,Revolut,8/10/2021,d,5.90,Revolut Silver subscription,USD,,fee,26
23499396,Delhaize,8/10/2021,d,41.00,Supermaket shopping,USD,5499.0,pmt,38
37191564,Glovo,8/10/2021,d,38.40,Food delivery,USD,5811.0,pmt,39
80554166,Wolt,8/10/2021,d,17.10,Food delivery,USD,5811.0,pmt,39
59623097,Glovo,8/10/2021,d,30.40,Food delivery,USD,5811.0,pmt,39
49246022,Glovo,8/10/2021,d,44.00,Food delivery,USD,5811.0,pmt,39
61363595,T-Mobile,8/11/2021,d,13.60,Mobile phone bill,USD,,pmt,11
26007217,Amazon,8/11/2021,d,7.80,Book,USD,,pmt,20
56055965,National Geographic,8/11/2021,d,4.30,National Geographic,USD,5192.0,pmt,23
83101157,Wolt,8/11/2021,d,39.10,Food delivery,USD,5811.0,pmt,39
66447839,Adobe,8/11/2021,d,10.80,Games,USD,5045.0,pmt,90
42920242,,8/12/2021,d,166.30,ATM withdrawal,USD,,wdw,0
70330922,,8/12/2021,d,151.00,ATM withdrawal,USD,,wdw,0
76883489,Delhaize,8/12/2021,d,39.70,Supermaket shopping,USD,5499.0,pmt,38
25127761,Glovo,8/12/2021,d,46.20,Food delivery,USD,5811.0,pmt,39
89434996,Karate club,8/12/2021,d,27.20,Membership,USD,,pmt,71
66405592,Wolt,8/13/2021,d,49.90,Food delivery,USD,5811.0,pmt,39
83443227,Wolt,8/13/2021,d,26.20,Food delivery,USD,5811.0,pmt,39
87939023,Gift shop,8/13/2021,d,173.90,Birthday gifts,USD,5947.0,pmt,42
34904719,Generali,8/13/2021,d,45.60,Extended health insurance,USD,,pmt,48
17317872,Home cleaning service,8/13/2021,d,45.40,Cleaning,USD,,pmt,55
75638541,Asseco,8/13/2021,c,"8,132.00",Bonus deposit,USD,,dep,60
21296484,Intersport,8/13/2021,d,121.30,Hiking,USD,5941.0,pmt,92
84125709,Apple,8/14/2021,d,16.00,Apple music subscription,USD,5733.0,pmt,22
48826635,Lidl,8/14/2021,d,32.60,Supermaket shopping,USD,5499.0,pmt,38
34663615,Wolt,8/14/2021,d,22.00,Food delivery,USD,5811.0,pmt,39
40472982,Josh,8/14/2021,d,34.60,Allowance,USD,,pmt,67
22308911,Barber shop,8/14/2021,d,29.60,Haircut,USD,7230.0,pmt,80
89553878,Hertz,8/14/2021,d,10.20,Car rent,USD,7519.0,pmt,105
23999951,Netflix,8/15/2021,d,9.10,Netflix subscription,USD,,pmt,21
30143305,Wolt,8/15/2021,d,47.20,Food delivery,USD,5811.0,pmt,39
47190808,Home cleaning service,8/15/2021,d,49.60,Cleaning,USD,,pmt,55
10058284,Orange,8/16/2021,d,24.50,Internet bill,USD,,pmt,10
65551121,Apple,8/16/2021,d,15.70,Spotify premium subscription,USD,5733.0,pmt,22
71773916,Generali,8/16/2021,d,45.90,Extended health insurance,USD,,pmt,48
46597930,Johnson & Johnson,8/16/2021,d,58.10,Baby wardrobe,USD,,pmt,68
48547275,Swimming school,8/16/2021,d,28.10,Membership,USD,,pmt,71
79248082,Pet hotel Happy Dog,8/16/2021,d,100.70,Monthly stay,USD,5995.0,pmt,83
17453807,Pet shop,8/16/2021,d,21.60,Shopping,USD,5995.0,pmt,84
47932666,Delhaize,8/17/2021,d,32.70,Supermaket shopping,USD,5499.0,pmt,38
17757610,Serenity Wellnes,8/17/2021,d,23.00,Massage,USD,8050.0,pmt,82
83427132,Music school,8/18/2021,d,169.90,Tuition,USD,8299.0,pmt,17
85289908,Bank of America,8/18/2021,d,6.80,Revolut Silver subscription,USD,,fee,26
72012064,Delhaize,8/18/2021,d,36.50,Supermaket shopping,USD,5499.0,pmt,38
85948375,A1 Telecom,8/19/2021,d,33.90,Internet bill,USD,,pmt,10
41076447,Spotify,8/19/2021,d,15.30,Apple music subscription,USD,5733.0,pmt,22
84127016,Bank of America,8/19/2021,d,4.30,Online banking fee,USD,,fee,26
69742238,Wolt,8/19/2021,d,49.30,Food delivery,USD,5811.0,pmt,39
32481620,Save our kids,8/19/2021,d,78.30,Charity,USD,,pmt,41
10364820,The barbers,8/19/2021,d,22.70,Haircut,USD,7230.0,pmt,80
57517957,Serenity Wellnes,8/19/2021,d,23.80,Spa treatment,USD,8050.0,pmt,82
51271190,Comcast,8/20/2021,d,20.30,Television bill,USD,,pmt,12
79223553,Music school,8/20/2021,d,198.20,Tuition,USD,8299.0,pmt,17
39501055,Amazon,8/20/2021,d,8.70,Amazon Kindle subscription,USD,,pmt,20
37150929,Glovo,8/20/2021,d,48.30,Food delivery,USD,5811.0,pmt,39
34448613,Real Estate,8/20/2021,d,151.40,Tax pay,USD,9311.0,pmt,96
29796533,T-Mobile,8/21/2021,d,13.20,Mobile phone bill,USD,,pmt,11
30446210,A1 Telecom,8/21/2021,d,19.10,Mobile phone bill,USD,,pmt,11
38257273,Bank of America,8/21/2021,d,5.20,ATM withdrawal fee,USD,,fee,25
57240692,Glovo,8/21/2021,d,39.10,Food delivery,USD,5811.0,pmt,39
43584577,Lending Club,8/21/2021,d,74.30,Loan Payment,USD,,pmt,77
64069956,Electro distribution,8/22/2021,d,67.70,Utilities payment,USD,,pmt,13
12029899,Fit and Fun,8/22/2021,d,24.60,Personal trainer,USD,,pmt,47
43126377,Jill,8/22/2021,d,37.40,Allowance,USD,,pmt,67
85739193,Table tenis club PingPong,8/23/2021,d,10.00,Daily pool ticket,USD,5655.0,pmt,50
55381024,Home cleaning service,8/23/2021,d,47.60,Cleaning,USD,,pmt,55
41758382,City parkings,8/24/2021,d,2.60,Parking fee,USD,7523.0,pmt,5
43658389,Glovo,8/24/2021,d,32.40,Food delivery,USD,5811.0,pmt,39
61979670,Wolt,8/24/2021,d,15.00,Food delivery,USD,5811.0,pmt,39
10578334,Glovo,8/24/2021,d,15.00,Food delivery,USD,5811.0,pmt,39
43319213,Dental Plus,8/24/2021,d,29.30,Doctor's appointment,USD,8011.0,pmt,44
83689952,Table tenis club PingPong,8/24/2021,d,15.50,Table tennis 2 hrs,USD,5655.0,pmt,50
85039329,Lidl,8/25/2021,d,32.10,Supermaket shopping,USD,5499.0,pmt,38
77988353,Glovo,8/25/2021,d,17.30,Food delivery,USD,5811.0,pmt,39
10023191,Adobe,8/25/2021,d,18.20,TV,USD,5045.0,pmt,90
21409960,Wolt,8/26/2021,d,42.10,Food delivery,USD,5811.0,pmt,39
18103482,Table tenis club PingPong,8/26/2021,d,12.10,Table tennis 2 hrs,USD,5655.0,pmt,50
44194108,Pet shop,8/26/2021,d,21.10,Shopping,USD,5995.0,pmt,84
38831670,Bank of America,8/27/2021,d,2.20,ATM withdrawal fee,USD,,fee,25
59322988,Lidl,8/27/2021,d,32.80,Supermaket shopping,USD,5499.0,pmt,38
64956400,Glovo,8/27/2021,d,25.40,Food delivery,USD,5811.0,pmt,39
46769565,Lending Club,8/27/2021,d,44.20,Loan Payment,USD,,pmt,77
25666040,A1 Telecom,8/28/2021,d,17.20,Mobile phone bill,USD,,pmt,11
50374360,New York Times,8/28/2021,d,4.70,New York Times,USD,5192.0,pmt,23
85696183,Glovo,8/28/2021,d,25.40,Food delivery,USD,5811.0,pmt,39
69950535,Pet salon Rex,8/28/2021,d,10.60,Grooming,USD,,pmt,85
46698487,Glovo,9/1/2021,d,19.10,Food delivery,USD,5811.0,pmt,39
35746907,Save our kids,9/1/2021,d,91.70,Charity,USD,,pmt,41
37384667,Gerber Products Company,9/1/2021,d,79.10,Baby wardrobe,USD,,pmt,68
70061986,Serenity Wellnes,9/1/2021,d,21.30,Spa treatment,USD,8050.0,pmt,82
52403046,Serenity Wellnes,9/1/2021,d,21.10,Massage,USD,8050.0,pmt,82
65487464,Adobe,9/1/2021,d,16.40,Games,USD,5045.0,pmt,90
73218465,Visa,9/1/2021,d,33.90,Pay with Visa,USD,,pmt,100
60304957,City parkings,9/2/2021,d,2.30,Parking fee,USD,7523.0,pmt,5
16506265,Precision Optics,9/2/2021,d,125.50,Sun glasses,USD,,pmt,46
27105360,Lily,9/2/2021,d,33.50,Medicine,USD,5912.0,pmt,49
77374230,Karate club,9/2/2021,d,26.20,Membership,USD,,pmt,71
44481097,Shell,9/3/2021,d,105.90,Gasoline purchases,USD,5983.0,pmt,4
18052882,A1 Telecom,9/3/2021,d,17.10,Mobile phone bill,USD,,pmt,11
35567490,Glovo,9/3/2021,d,25.00,Food delivery,USD,5811.0,pmt,39
75565411,Johnson & Johnson,9/3/2021,d,80.10,Baby nursery,USD,,pmt,68
70502723,Electro distribution,9/4/2021,d,77.60,Utilities payment,USD,,pmt,13
84738791,Glovo,9/4/2021,d,40.50,Food delivery,USD,5811.0,pmt,39
34485388,Protetcta,9/4/2021,d,24.00,Doctor's appointment,USD,8011.0,pmt,44
62748919,Asseco,9/4/2021,c,"2,497.60",Salary,USD,,sal,62
12341904,A1 Telecom,9/5/2021,d,27.60,Internet bill,USD,,pmt,10
62460917,Lidl,9/5/2021,d,39.60,Supermaket shopping,USD,5499.0,pmt,38
79358545,Raiffeisen Leasing,9/6/2021,d,450.60,Financial leasing,USD,7394.0,pmt,3
26037089,Comcast,9/6/2021,d,11.80,Television bill,USD,,pmt,12
41661527,Hulu,9/6/2021,d,10.60,Netflix subscription,USD,,pmt,21
35431913,Private consulting co,9/6/2021,c,773.80,Cryptocurrency sales,USD,,dep,59
18794635,T-Mobile,9/7/2021,d,16.90,Mobile phone bill,USD,,pmt,11
65126953,Bank of America,9/7/2021,d,4.80,Online banking fee,USD,,fee,26
24743691,Revolut,9/7/2021,d,5.90,Online banking fee,USD,,fee,26
30829925,Glovo,9/7/2021,d,40.50,Food delivery,USD,5811.0,pmt,39
75906428,Glovo,9/7/2021,d,33.10,Food delivery,USD,5811.0,pmt,39
54550411,Glovo,9/7/2021,d,27.20,Food delivery,USD,5811.0,pmt,39
52981902,Swimming school,9/7/2021,d,23.80,Membership,USD,,pmt,71
17603597,Blue moon spa,9/7/2021,d,21.60,Spa treatment,USD,8050.0,pmt,82
82009773,Glovo,9/8/2021,d,20.30,Food delivery,USD,5811.0,pmt,39
20133283,Wolt,9/8/2021,d,47.00,Food delivery,USD,5811.0,pmt,39
13907913,Delhaize,9/8/2021,d,81.30,Supermaket shopping,USD,5200.0,pmt,56
83786736,Pet hotel Happy Dog,9/8/2021,d,100.70,Monthly stay,USD,5995.0,pmt,83
74907364,Wolt,9/9/2021,d,15.80,Food delivery,USD,5811.0,pmt,39
51689818,Fit and Fun,9/9/2021,d,28.50,Gym membership,USD,,pmt,47
45153700,Fit and Fun,9/9/2021,d,28.40,Gym membership,USD,,pmt,47
40261513,Claire Stevens,9/9/2021,c,300.80,Monthly rent,USD,,dep,64
51452231,Book depository,9/10/2021,d,12.60,Amazon Kindle subscription,USD,,pmt,20
42710441,Spotify,9/10/2021,d,15.30,Spotify premium subscription,USD,5733.0,pmt,22
14946456,Lidl,9/10/2021,d,33.70,Supermaket shopping,USD,5499.0,pmt,38
55989567,Fit and Fun,9/10/2021,d,23.50,Personal trainer,USD,,pmt,47
25468057,R-Pharm,9/10/2021,d,33.20,Home care,USD,5912.0,pmt,49
51385470,A1 Telecom,9/11/2021,d,6.20,Phone bill,USD,,pmt,9
13776086,Glovo,9/11/2021,d,51.00,Food delivery,USD,5811.0,pmt,39
18310268,Wolt,9/11/2021,d,23.10,Food delivery,USD,5811.0,pmt,39
57430900,Glovo,9/11/2021,d,39.70,Food delivery,USD,5811.0,pmt,39
20119018,Pet hotel Happy Dog,9/11/2021,d,100.10,Monthly stay,USD,5995.0,pmt,83
17079478,Bank of America,9/12/2021,d,2.80,ATM withdrawal fee,USD,,fee,25
42270338,Wolt,9/12/2021,d,49.20,Food delivery,USD,5811.0,pmt,39
54105405,Glovo,9/12/2021,d,38.30,Food delivery,USD,5811.0,pmt,39
18400415,MasterCard,9/13/2021,d,79.30,Pay with Visa,USD,,pmt,100
84468698,,9/14/2021,d,291.20,ATM withdrawal,USD,,wdw,0
33842223,Electro distribution,9/14/2021,d,76.40,Utilities payment,USD,,pmt,13
22914665,National Geographic,9/15/2021,d,5.80,New York Times,USD,5192.0,pmt,23
23687436,Glovo,9/15/2021,d,49.70,Food delivery,USD,5811.0,pmt,39
43969713,Connexus,9/15/2021,d,400.80,Mortgage pay,USD,,pmt,58
80943502,Coinbase,9/16/2021,c,977.50,Cryptocurrency sales,USD,,dep,59
36095133,Book depository,9/17/2021,d,11.30,Book,USD,,pmt,20
28438926,Revolut,9/17/2021,d,3.70,Revolut Silver subscription,USD,,fee,26
38223295,Wolt,9/17/2021,d,19.40,Food delivery,USD,5811.0,pmt,39
85822229,Wolt,9/17/2021,d,36.10,Food delivery,USD,5811.0,pmt,39
38081007,Wolt,9/17/2021,d,45.10,Food delivery,USD,5811.0,pmt,39
73611126,Blue moon spa,9/17/2021,d,25.10,Spa treatment,USD,8050.0,pmt,82
72617432,Pet store,9/17/2021,d,23.80,Shopping,USD,5995.0,pmt,84
30005272,A1 Telecom,9/18/2021,d,18.40,Mobile phone bill,USD,,pmt,11
32891413,City parkings,9/19/2021,d,1.30,Parking fee,USD,7523.0,pmt,5
62728791,Lidl,9/19/2021,d,37.90,Supermaket shopping,USD,5499.0,pmt,38
35897484,Glovo,9/19/2021,d,32.70,Food delivery,USD,5811.0,pmt,39
77063158,Josh,9/19/2021,d,35.30,Allowance,USD,,pmt,67
73634659,Delhaize,9/20/2021,d,40.10,Supermaket shopping,USD,5499.0,pmt,38
13309495,Glovo,9/20/2021,d,28.50,Food delivery,USD,5811.0,pmt,39
51850161,Wolt,9/20/2021,d,19.60,Food delivery,USD,5811.0,pmt,39
55000954,Glovo,9/20/2021,d,34.10,Food delivery,USD,5811.0,pmt,39
32425141,Emmezeta,9/20/2021,d,42.00,Furniture,USD,5712.0,pmt,53
42133993,Intersport,9/20/2021,d,131.50,Basketball,USD,5941.0,pmt,92
38573776,T-Mobile,9/21/2021,d,14.40,Mobile phone bill,USD,,pmt,11
62376166,Revolut,9/21/2021,d,6.30,Revolut Silver subscription,USD,,fee,26
73429464,Wolt,9/21/2021,d,20.50,Food delivery,USD,5811.0,pmt,39
39573433,Wolt,9/21/2021,d,51.00,Food delivery,USD,5811.0,pmt,39
27329787,Glovo,9/21/2021,d,49.10,Food delivery,USD,5811.0,pmt,39
22332965,Generali,9/21/2021,d,45.10,Extended health insurance,USD,,pmt,48
69296761,Visa,9/22/2021,d,66.20,Pay with Mastercard,USD,,pmt,100
32255175,Netflix,9/23/2021,d,7.30,Hulu subscription,USD,,pmt,21
66010387,Glovo,9/23/2021,d,20.20,Food delivery,USD,5811.0,pmt,39
15553657,Wolt,9/23/2021,d,19.20,Food delivery,USD,5811.0,pmt,39
88805298,Gerber Products Company,9/23/2021,d,101.00,Baby wardrobe,USD,,pmt,68
47836243,"Auto registration agency ""Sport""",9/24/2021,d,214.10,Car wash with waxing,USD,7542.0,pmt,1
80694895,T-Mobile,9/24/2021,d,20.90,Mobile phone bill,USD,,pmt,11
62332295,Delhaize,9/24/2021,d,31.60,Supermaket shopping,USD,5499.0,pmt,38
14181379,Wolt,9/24/2021,d,23.40,Food delivery,USD,5811.0,pmt,39
56796132,Wolt,9/24/2021,d,36.40,Food delivery,USD,5811.0,pmt,39
54666733,MetLife,9/25/2021,d,200.10,Life insurance premium,USD,6300.0,pmt,33
85911630,Wolt,9/25/2021,d,18.80,Food delivery,USD,5811.0,pmt,39
48087796,Raiffeisen Leasing,9/26/2021,d,450.30,Financial leasing,USD,7394.0,pmt,3
23654702,Delhaize,9/26/2021,d,33.80,Supermaket shopping,USD,5499.0,pmt,38
66280681,T-Mobile,9/27/2021,d,15.20,Mobile phone bill,USD,,pmt,11
28718229,Glovo,9/27/2021,d,32.60,Food delivery,USD,5811.0,pmt,39
